C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_05_579.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_05_579.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_05_579.jpg,-0.1690141,0,0,23.00513
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_05_650.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_05_650.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_05_650.jpg,-0.1690141,0,0,22.86357
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_05_718.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_05_718.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_05_718.jpg,-0.1690141,0,0,22.72379
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_05_791.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_05_791.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_05_791.jpg,-0.1690141,0,0,22.53965
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_05_867.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_05_867.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_05_867.jpg,0,0,0,22.35096
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_05_944.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_05_944.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_05_944.jpg,0,0,0,22.16992
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_022.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_022.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_022.jpg,0,0,0,21.99159
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_099.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_099.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_099.jpg,0,0,0,21.81499
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_178.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_178.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_178.jpg,0,0,0,21.68386
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_255.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_255.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_255.jpg,0,0,0,21.50972
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_331.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_331.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_331.jpg,0,0,0,21.33636
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_405.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_405.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_405.jpg,-0.03286385,0,0,21.16424
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_477.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_477.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_477.jpg,-0.05164319,0,0,21.03507
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_551.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_551.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_551.jpg,-0.07042254,0,0,20.86404
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_630.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_630.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_630.jpg,-0.08450703,0,0,20.6943
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_697.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_697.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_697.jpg,-0.09859154,0,0,20.56783
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_765.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_765.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_765.jpg,-0.1079812,0,0,20.40014
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_835.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_835.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_835.jpg,-0.1079812,0,0,20.27569
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_902.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_902.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_902.jpg,-0.1079812,0,0,20.1119
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_06_971.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_06_971.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_06_971.jpg,-0.1079812,0,0,19.99056
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_038.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_038.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_038.jpg,-0.1079812,0,0,19.86959
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_116.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_116.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_116.jpg,-0.1079812,0,0,19.71005
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_191.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_191.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_191.jpg,-0.1079812,0,0,19.55196
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_263.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_263.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_263.jpg,-0.1079812,0,0,19.39522
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_334.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_334.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_334.jpg,0,0,0,19.27864
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_404.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_404.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_404.jpg,0,0,0,19.12551
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_474.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_474.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_474.jpg,0,0,0,18.99835
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_542.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_542.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_542.jpg,0,0,0,18.82581
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_611.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_611.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_611.jpg,0,0,0,18.8118
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_682.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_682.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_682.jpg,0,0,0,18.68301
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_755.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_755.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_755.jpg,0,0.07226138,0,18.32304
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_828.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_828.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_828.jpg,0,0.3273464,0,18.34252
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_901.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_901.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_901.jpg,0,0.5475625,0,18.65377
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_07_974.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_07_974.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_07_974.jpg,0,0.7292091,0,19.27947
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_046.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_046.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_046.jpg,0,0.9815235,0,19.92252
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_114.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_114.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_114.jpg,0,1,0,20.4076
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_185.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_185.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_185.jpg,0,1,0,21.23086
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_252.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_252.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_252.jpg,0,1,0,21.89225
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_325.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_325.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_325.jpg,0,1,0,22.67271
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_395.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_395.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_395.jpg,0,1,0,23.24049
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_466.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_466.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_466.jpg,0,1,0,24.02635
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_539.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_539.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_539.jpg,0,1,0,24.61164
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_613.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_613.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_613.jpg,0,1,0,25.37984
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_691.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_691.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_691.jpg,0,1,0,26.14272
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_763.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_763.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_763.jpg,-0.02816901,1,0,26.89956
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_836.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_836.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_836.jpg,-0.07511737,1,0,27.46126
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_910.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_910.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_910.jpg,-0.1079812,1,0,28.20135
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_08_982.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_08_982.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_08_982.jpg,-0.1079812,1,0,28.93748
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_052.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_052.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_052.jpg,-0.1079812,1,0,29.48705
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_124.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_124.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_124.jpg,-0.1079812,1,0,30.1837
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_194.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_194.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_194.jpg,0,1,0,30.19043
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_264.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_264.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_264.jpg,0,1,0,30.1906
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_335.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_335.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_335.jpg,0,1,0,30.19023
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_406.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_406.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_406.jpg,0,1,0,30.19023
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_480.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_480.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_480.jpg,0,1,0,30.18998
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_557.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_557.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_557.jpg,0,1,0,30.19023
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_634.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_634.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_634.jpg,0,1,0,30.19031
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_708.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_708.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_708.jpg,0,1,0,30.19029
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_778.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_778.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_778.jpg,0,1,0,30.1903
C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\center_2017_06_23_00_55_09_849.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\left_2017_06_23_00_55_09_849.jpg,C:\Users\iliatz\Documents\GitHub\P3-Behavioral_Cloning\data\IMG\right_2017_06_23_00_55_09_849.jpg,0,1,0,30.19031
